,yr,mo,date,st,mag,slat,slon
35531,1995,5,1995-05-12,LA,1,29.7,-91.2
35532,1995,5,1995-05-12,KS,0,39.43,-101.07
35533,1995,5,1995-05-12,KS,2,39.42,-101.05
35534,1995,5,1995-05-12,FL,0,29.62,-82.82
35535,1995,5,1995-05-12,KS,2,39.37,-100.28
35536,1995,5,1995-05-12,KS,1,39.35,-100.15
35537,1995,5,1995-05-12,KS,0,39.12,-99.32
35538,1995,5,1995-05-12,KS,0,39.2,-99.18
35539,1995,5,1995-05-12,KS,0,39.2,-99.3
35540,1995,5,1995-05-12,KS,1,39.05,-98.62
35541,1995,5,1995-05-12,KS,1,39.1,-98.38
35542,1995,5,1995-05-12,CO,0,39.48,-104.77
35543,1995,5,1995-05-12,KS,0,39.02,-97.57
35544,1995,5,1995-05-13,CA,0,35.98,-119.12
35545,1995,5,1995-05-13,MO,2,40.47,-92.02
35546,1995,5,1995-05-13,CA,0,36.7,-120.03
35547,1995,5,1995-05-13,IL,4,40.58,-91.31
35548,1995,5,1995-05-13,IL,2,40.73,-90.38
35549,1995,5,1995-05-13,IL,4,40.37,-90.3
35550,1995,5,1995-05-13,IL,3,40.42,-89.93
35551,1995,5,1995-05-13,IL,1,40.93,-89.77
35552,1995,5,1995-05-13,IL,0,40.92,-89.67
35553,1995,5,1995-05-13,IL,0,40.62,-89.22
35554,1995,5,1995-05-13,IL,0,40.57,-89.15
35555,1995,5,1995-05-13,IL,1,40.35,-88.72
35556,1995,5,1995-05-13,AR,0,36.32,-94.55
35557,1995,5,1995-05-13,AR,0,36.33,-94.15
35558,1995,5,1995-05-13,IL,0,40.97,-87.72
35559,1995,5,1995-05-13,IN,1,40.87,-86.37
35560,1995,5,1995-05-13,IN,1,40.82,-86.12
35561,1995,5,1995-05-13,AR,0,36.02,-93.92
35562,1995,5,1995-05-13,IN,2,39.98,-86.9
35563,1995,5,1995-05-13,IN,0,40.35,-86.13
35564,1995,5,1995-05-13,KY,2,37.83,-85.8
35565,1995,5,1995-05-13,IN,2,39.77,-86.17
35566,1995,5,1995-05-13,KY,1,37.9,-85.97
35567,1995,5,1995-05-13,KY,2,37.18,-88.13
35568,1995,5,1995-05-13,KY,1,37.67,-85.95
35569,1995,5,1995-05-13,KY,0,37.92,-84.87
35570,1995,5,1995-05-14,KY,0,38.2,-84.85
35571,1995,5,1995-05-14,TN,0,36.13,-85.53
35572,1995,5,1995-05-14,TX,0,31.67,-100.75
35573,1995,5,1995-05-14,TX,0,31.52,-100.08
35574,1995,5,1995-05-14,TX,3,31.47,-100.15
35575,1995,5,1995-05-14,TX,1,31.33,-100.18
35576,1995,5,1995-05-14,TX,1,31.45,-100.3
35577,1995,5,1995-05-14,TX,0,31.4,-100.08
35578,1995,5,1995-05-14,KY,1,37.23,-85.63
35579,1995,5,1995-05-15,TN,0,35.13,-90.02
35580,1995,5,1995-05-15,MS,0,34.62,-89.18
35581,1995,5,1995-05-15,SC,0,34.38,-81.75
35582,1995,5,1995-05-15,SC,0,33.32,-80.17
35583,1995,5,1995-05-15,GA,1,32.43,-82.92
35584,1995,5,1995-05-15,TX,1,31.93,-103.18
35585,1995,5,1995-05-15,CO,0,38.45,-102.27
35586,1995,5,1995-05-15,KS,0,38.08,-101.43
35587,1995,5,1995-05-15,TX,0,34.22,-100.97
35588,1995,5,1995-05-15,KS,0,38.37,-101.97
35589,1995,5,1995-05-15,KS,1,37.88,-101.13
35590,1995,5,1995-05-15,KS,0,38.25,-101.75
35591,1995,5,1995-05-15,TX,0,31.67,-102.65
35592,1995,5,1995-05-15,KS,2,37.97,-100.62
35593,1995,5,1995-05-15,KS,3,37.97,-100.62
35594,1995,5,1995-05-16,NE,0,40.32,-97.28
35595,1995,5,1995-05-16,KS,3,37.88,-100.9
35596,1995,5,1995-05-16,NE,0,40.27,-96.85
35597,1995,5,1995-05-16,NE,0,40.13,-96.67
35598,1995,5,1995-05-16,KS,0,37.9,-100.7
35599,1995,5,1995-05-16,KS,0,37.97,-100.68
35600,1995,5,1995-05-16,KS,2,38.1,-99.73
35601,1995,5,1995-05-16,KS,3,38.08,-99.63
35602,1995,5,1995-05-16,KS,0,38.08,-100.13
35603,1995,5,1995-05-16,KS,0,38.08,-99.98
35604,1995,5,1995-05-16,KS,0,38.17,-99.63
35605,1995,5,1995-05-16,KS,0,38.12,-99.9
35606,1995,5,1995-05-16,KS,0,38.73,-95.97
35607,1995,5,1995-05-16,CO,1,38.7,-102.87
35608,1995,5,1995-05-16,KS,1,38.77,-95.25
35609,1995,5,1995-05-16,KS,1,38.75,-95.03
35610,1995,5,1995-05-16,KS,0,39.32,-101.52
35611,1995,5,1995-05-16,KS,0,38.6,-101.58
35612,1995,5,1995-05-16,CO,0,38.13,-102.85
35613,1995,5,1995-05-16,KS,0,38.5,-101.78
35614,1995,5,1995-05-16,KS,1,38.45,-95.0
35615,1995,5,1995-05-17,MO,1,38.4,-94.5
35616,1995,5,1995-05-17,KS,0,38.23,-100.53
35617,1995,5,1995-05-17,TX,1,34.4,-102.57
35618,1995,5,1995-05-17,KS,0,39.1,-95.87
35619,1995,5,1995-05-17,MO,3,37.83,-94.47
35620,1995,5,1995-05-17,MO,0,38.12,-93.27
35621,1995,5,1995-05-17,TX,0,36.4,-100.6
35622,1995,5,1995-05-17,OK,0,36.77,-100.43
35623,1995,5,1995-05-17,OK,2,36.47,-98.57
35624,1995,5,1995-05-18,TX,0,30.88,-96.25
35625,1995,5,1995-05-18,KY,2,37.82,-84.93
35626,1995,5,1995-05-18,KY,2,37.92,-84.87
35627,1995,5,1995-05-18,KY,2,38.18,-83.52
35628,1995,5,1995-05-18,TX,0,30.05,-95.0
35629,1995,5,1995-05-18,TX,0,30.05,-94.93
35630,1995,5,1995-05-18,TX,1,30.07,-94.8
35631,1995,5,1995-05-18,TX,0,30.1,-94.65
35632,1995,5,1995-05-18,MO,1,37.73,-92.2
35633,1995,5,1995-05-18,TN,1,36.12,-87.22
35634,1995,5,1995-05-18,MO,2,38.17,-90.48
35635,1995,5,1995-05-18,DC,0,38.88,-77.05
35636,1995,5,1995-05-18,TN,2,36.3,-86.72
35637,1995,5,1995-05-18,IL,1,38.33,-90.15
35638,1995,5,1995-05-18,IL,2,38.23,-90.28
35639,1995,5,1995-05-18,IL,1,38.25,-90.18
35640,1995,5,1995-05-18,IL,1,38.25,-90.18
35641,1995,5,1995-05-18,IL,2,38.25,-90.13
35642,1995,5,1995-05-18,IL,0,38.43,-90.05
35643,1995,5,1995-05-18,IL,1,38.27,-90.08
35644,1995,5,1995-05-18,IL,0,38.32,-89.8
35645,1995,5,1995-05-18,TN,1,36.47,-86.18
35646,1995,5,1995-05-18,IL,0,38.2,-89.68
35647,1995,5,1995-05-18,IL,0,38.2,-89.65
35648,1995,5,1995-05-18,IL,0,38.35,-89.52
35649,1995,5,1995-05-18,IL,1,38.38,-89.5
35650,1995,5,1995-05-18,MO,1,37.13,-89.78
35651,1995,5,1995-05-18,MD,1,38.9,-76.9
35652,1995,5,1995-05-18,IL,0,38.22,-89.05
35653,1995,5,1995-05-18,TN,2,36.43,-89.47
35654,1995,5,1995-05-18,TN,0,35.22,-89.43
35655,1995,5,1995-05-18,TN,0,35.35,-88.88
35656,1995,5,1995-05-18,MD,2,38.87,-76.0
35657,1995,5,1995-05-18,LA,1,30.75,-93.28
35658,1995,5,1995-05-18,TN,0,35.65,-88.4
35659,1995,5,1995-05-18,IL,1,38.47,-87.77
35660,1995,5,1995-05-18,LA,1,30.82,-92.67
35661,1995,5,1995-05-18,LA,1,30.8,-92.55
35662,1995,5,1995-05-18,IN,1,38.65,-86.83
35663,1995,5,1995-05-18,KY,1,36.97,-87.27
35664,1995,5,1995-05-18,KY,1,36.83,-87.82
35665,1995,5,1995-05-18,KY,2,36.87,-87.75
35666,1995,5,1995-05-18,KY,2,37.83,-85.95
35667,1995,5,1995-05-18,TN,0,35.25,-87.67
35668,1995,5,1995-05-18,KY,1,37.98,-85.72
35669,1995,5,1995-05-18,KY,2,37.8,-86.4
35670,1995,5,1995-05-18,MS,0,34.67,-88.52
35671,1995,5,1995-05-18,AL,1,34.75,-87.58
35672,1995,5,1995-05-18,TN,4,35.0,-87.48
35673,1995,5,1995-05-18,TN,0,35.75,-86.65
35674,1995,5,1995-05-18,KY,1,37.15,-84.55
35675,1995,5,1995-05-18,KY,0,36.98,-85.6
35676,1995,5,1995-05-18,KY,2,36.98,-85.6
35677,1995,5,1995-05-18,KY,2,37.18,-84.12
35678,1995,5,1995-05-18,KY,0,37.17,-83.7
35679,1995,5,1995-05-18,KY,2,36.98,-86.53
35680,1995,5,1995-05-18,KY,0,37.53,-83.25
35681,1995,5,1995-05-18,KY,2,36.98,-86.43
35682,1995,5,1995-05-18,TN,0,35.85,-85.8
35683,1995,5,1995-05-18,KY,2,37.38,-83.38
35684,1995,5,1995-05-18,AL,4,34.83,-87.03
35685,1995,5,1995-05-18,MS,1,34.4,-88.55
35686,1995,5,1995-05-18,KY,2,36.98,-86.33
35687,1995,5,1995-05-18,TN,0,35.33,-87.2
35688,1995,5,1995-05-18,TN,0,36.42,-87.2
35689,1995,5,1995-05-18,TN,1,36.37,-86.7
35690,1995,5,1995-05-18,TN,1,35.48,-86.47
35691,1995,5,1995-05-18,TN,0,36.42,-86.98
35692,1995,5,1995-05-18,TN,3,35.8,-85.2
35693,1995,5,1995-05-18,TN,0,35.48,-86.08
35694,1995,5,1995-05-18,TN,0,36.03,-84.42
35695,1995,5,1995-05-18,LA,1,30.58,-91.17
35696,1995,5,1995-05-18,AL,1,34.97,-87.47
35697,1995,5,1995-05-18,TN,0,35.67,-85.37
35698,1995,5,1995-05-18,TN,1,35.97,-84.98
35699,1995,5,1995-05-18,TN,1,35.97,-83.93
35700,1995,5,1995-05-18,LA,1,30.03,-91.78
35701,1995,5,1995-05-18,MS,0,32.28,-88.5
35702,1995,5,1995-05-18,TN,0,35.77,-84.2
35703,1995,5,1995-05-19,MS,1,30.77,-89.53
35704,1995,5,1995-05-19,NC,1,34.95,-79.27
35705,1995,5,1995-05-19,CO,0,39.87,-104.58
35706,1995,5,1995-05-21,NE,2,40.87,-101.52
35707,1995,5,1995-05-21,NE,0,40.72,-101.38
35708,1995,5,1995-05-21,SD,0,45.23,-99.95
35709,1995,5,1995-05-21,SD,0,45.38,-98.73
35710,1995,5,1995-05-22,KS,0,38.88,-99.88
35711,1995,5,1995-05-22,KS,0,38.13,-99.45
35712,1995,5,1995-05-22,KS,0,38.1,-99.75
35713,1995,5,1995-05-22,KS,1,38.75,-99.38
35714,1995,5,1995-05-22,TX,1,35.92,-101.33
35715,1995,5,1995-05-22,TX,0,35.48,-101.2
35716,1995,5,1995-05-22,KS,0,37.78,-98.02
35717,1995,5,1995-05-22,KS,0,37.9,-98.18
35718,1995,5,1995-05-22,KS,0,37.18,-101.33
35719,1995,5,1995-05-22,KS,0,37.15,-101.23
35720,1995,5,1995-05-22,KS,0,37.73,-98.82
35721,1995,5,1995-05-22,KS,0,37.15,-101.23
35722,1995,5,1995-05-22,KS,2,37.1,-101.08
35723,1995,5,1995-05-22,KS,1,37.07,-101.03
35724,1995,5,1995-05-22,KS,0,37.92,-97.52
35725,1995,5,1995-05-22,KS,0,37.92,-97.52
35726,1995,5,1995-05-22,KS,1,37.82,-98.75
35727,1995,5,1995-05-22,TX,0,35.45,-100.33
35728,1995,5,1995-05-22,TX,0,35.23,-100.32
35729,1995,5,1995-05-22,TX,0,35.22,-100.08
35730,1995,5,1995-05-22,OK,0,35.23,-99.98
35731,1995,5,1995-05-23,TX,0,33.15,-100.22
35732,1995,5,1995-05-23,TX,1,29.37,-100.9
35733,1995,5,1995-05-24,OH,1,41.37,-81.27
35734,1995,5,1995-05-24,PA,0,41.73,-80.15
35735,1995,5,1995-05-24,OK,0,34.95,-95.78
35736,1995,5,1995-05-25,WY,0,41.67,-108.2
35737,1995,5,1995-05-25,DE,0,39.55,-75.75
35738,1995,5,1995-05-25,WY,0,42.0,-107.25
35739,1995,5,1995-05-25,TX,1,30.07,-102.18
35740,1995,5,1995-05-26,OK,0,36.25,-94.72
35741,1995,5,1995-05-26,ID,0,43.33,-114.27
35742,1995,5,1995-05-26,TX,0,34.55,-102.38
35743,1995,5,1995-05-26,TX,0,31.88,-103.8
35744,1995,5,1995-05-26,CO,0,38.15,-102.65
35745,1995,5,1995-05-26,TX,0,30.97,-103.73
35746,1995,5,1995-05-26,NM,1,32.85,-103.55
35747,1995,5,1995-05-26,TX,0,34.85,-101.48
35748,1995,5,1995-05-26,CO,0,38.07,-103.22
35749,1995,5,1995-05-26,TX,0,34.03,-98.63
35750,1995,5,1995-05-26,TX,0,34.1,-98.63
35751,1995,5,1995-05-27,TX,0,27.52,-97.4
35752,1995,5,1995-05-27,NE,0,42.17,-97.22
35753,1995,5,1995-05-27,NE,0,42.42,-97.0
35754,1995,5,1995-05-27,NE,0,42.28,-96.55
35755,1995,5,1995-05-27,IL,1,39.43,-90.4
35756,1995,5,1995-05-27,IL,0,41.0,-90.75
35757,1995,5,1995-05-27,IL,0,39.83,-90.57
35758,1995,5,1995-05-27,MO,0,38.97,-94.07
35759,1995,5,1995-05-27,IL,0,41.12,-89.97
35760,1995,5,1995-05-27,IL,0,41.17,-90.05
35761,1995,5,1995-05-27,IA,4,42.07,-94.9
35762,1995,5,1995-05-27,MO,0,39.12,-93.78
35763,1995,5,1995-05-27,IL,0,41.35,-89.73
35764,1995,5,1995-05-27,IL,0,40.83,-89.88
35765,1995,5,1995-05-27,MO,0,37.55,-93.68
35766,1995,5,1995-05-27,IA,4,41.07,-94.42
35767,1995,5,1995-05-27,IA,4,41.78,-94.65
35768,1995,5,1995-05-27,IA,1,42.05,-95.15
35769,1995,5,1995-05-27,IL,0,39.87,-89.15
35770,1995,5,1995-05-27,IL,0,41.75,-89.93
35771,1995,5,1995-05-27,IA,2,41.87,-94.82
35772,1995,5,1995-05-27,MO,1,37.2,-93.08
35773,1995,5,1995-05-27,IA,1,42.42,-94.28
35774,1995,5,1995-05-27,IN,0,38.65,-86.27
35775,1995,5,1995-05-27,MO,3,40.57,-94.0
35776,1995,5,1995-05-27,MO,0,40.33,-94.28
35777,1995,5,1995-05-27,MO,0,40.47,-94.1
35778,1995,5,1995-05-27,IA,1,40.6,-94.17
35779,1995,5,1995-05-27,IA,0,40.82,-92.88
35780,1995,5,1995-05-28,MI,2,44.57,-84.13
35781,1995,5,1995-05-28,MI,1,43.07,-82.7
35782,1995,5,1995-05-28,TX,0,31.35,-100.27
35783,1995,5,1995-05-28,OH,1,41.03,-81.73
35784,1995,5,1995-05-28,OH,2,41.47,-81.07
35785,1995,5,1995-05-28,OH,1,41.1,-81.63
35786,1995,5,1995-05-29,PA,1,40.23,-76.22
35787,1995,5,1995-05-29,PA,2,40.0,-76.42
35788,1995,5,1995-05-29,PA,1,40.45,-75.5
35789,1995,5,1995-05-29,PA,1,40.12,-75.33
35790,1995,5,1995-05-29,NY,0,41.5,-74.15
35791,1995,5,1995-05-29,NJ,1,40.12,-74.63
35792,1995,5,1995-05-29,MA,4,42.2,-73.43
35793,1995,5,1995-05-29,CT,1,41.47,-73.25
35794,1995,5,1995-05-29,NY,2,42.2,-73.78
35795,1995,5,1995-05-30,OK,0,36.68,-101.58
35796,1995,5,1995-05-30,TX,0,35.35,-100.9
35797,1995,5,1995-05-30,OR,0,42.23,-121.77
35798,1995,5,1995-05-31,TX,0,34.28,-102.3
35799,1995,5,1995-05-31,TX,0,35.32,-100.95
35800,1995,5,1995-05-31,TX,1,32.63,-100.75
35801,1995,5,1995-05-31,TX,0,32.48,-100.13
35802,1995,5,1995-05-31,TX,0,32.42,-100.4
35803,1995,5,1995-05-31,TX,0,32.22,-100.02
35804,1995,5,1995-05-31,TX,1,31.88,-100.28
35805,1995,5,1995-05-31,TX,0,31.75,-100.07
35806,1995,5,1995-05-31,TX,0,31.52,-100.43
35807,1995,5,1995-05-31,TX,0,31.52,-99.7
35808,1995,5,1995-05-31,TX,0,31.55,-100.08
35809,1995,5,1995-05-31,TX,0,31.13,-99.35
35810,1995,6,1995-06-02,IL,0,41.6,-88.2
35811,1995,6,1995-06-02,IA,0,41.15,-92.22
35812,1995,6,1995-06-02,NM,0,35.18,-103.05
35813,1995,6,1995-06-02,NM,0,35.83,-103.45
35814,1995,6,1995-06-02,TX,0,34.22,-102.08
35815,1995,6,1995-06-02,NM,1,35.65,-103.05
35816,1995,6,1995-06-02,TX,3,34.6,-102.78
35817,1995,6,1995-06-02,WY,0,42.78,-106.52
35818,1995,6,1995-06-02,TX,0,34.3,-101.92
35819,1995,6,1995-06-02,TX,1,34.38,-102.02
35820,1995,6,1995-06-02,TX,0,34.3,-101.87
35821,1995,6,1995-06-02,CO,0,38.25,-103.12
35822,1995,6,1995-06-02,TX,0,34.67,-102.32
35823,1995,6,1995-06-02,TX,0,34.6,-102.1
35824,1995,6,1995-06-02,TX,2,34.5,-102.32
35825,1995,6,1995-06-02,TX,0,34.58,-101.77
35826,1995,6,1995-06-02,TX,1,34.62,-101.87
35827,1995,6,1995-06-02,TX,0,32.95,-102.88
35828,1995,6,1995-06-03,CO,0,40.05,-104.82
35829,1995,6,1995-06-03,TX,0,34.6,-100.63
35830,1995,6,1995-06-03,TX,0,34.55,-100.42
35831,1995,6,1995-06-03,TX,0,34.55,-100.42
35832,1995,6,1995-06-03,TX,0,34.58,-100.38
35833,1995,6,1995-06-03,TX,1,34.58,-100.38
35834,1995,6,1995-06-03,TX,0,34.6,-100.38
35835,1995,6,1995-06-03,CO,0,37.85,-103.62
35836,1995,6,1995-06-03,TX,0,34.47,-100.2
35837,1995,6,1995-06-03,TX,0,34.33,-100.17
35838,1995,6,1995-06-03,CO,0,39.8,-104.3
35839,1995,6,1995-06-03,TX,0,34.57,-99.88
35840,1995,6,1995-06-03,OK,1,34.67,-99.4
35841,1995,6,1995-06-03,OK,1,35.43,-97.92
35842,1995,6,1995-06-03,TX,1,34.42,-100.22
35843,1995,6,1995-06-03,OK,0,34.58,-99.18
35844,1995,6,1995-06-03,TX,0,34.37,-101.13
35845,1995,6,1995-06-03,OK,0,34.32,-99.08
35846,1995,6,1995-06-03,OK,0,34.42,-99.02
35847,1995,6,1995-06-04,TX,1,34.53,-102.35
35848,1995,6,1995-06-04,TX,0,33.53,-102.28
35849,1995,6,1995-06-04,TX,1,34.38,-102.35
35850,1995,6,1995-06-04,TX,0,34.38,-102.35
35851,1995,6,1995-06-04,TX,0,34.38,-102.35
35852,1995,6,1995-06-04,TX,0,34.38,-102.35
35853,1995,6,1995-06-04,TX,0,34.38,-102.35
35854,1995,6,1995-06-04,TX,0,34.38,-102.35
35855,1995,6,1995-06-04,TX,0,34.32,-102.3
35856,1995,6,1995-06-04,TX,0,32.92,-102.22
35857,1995,6,1995-06-04,TX,1,32.68,-102.1
35858,1995,6,1995-06-04,NE,0,40.43,-95.7
35859,1995,6,1995-06-04,FL,1,27.9,-81.62
35860,1995,6,1995-06-05,FL,0,30.28,-81.38
35861,1995,6,1995-06-05,GA,1,30.73,-81.55
35862,1995,6,1995-06-05,FL,1,30.73,-81.53
35863,1995,6,1995-06-05,GA,1,31.18,-81.5
35864,1995,6,1995-06-05,SC,1,32.22,-80.75
35865,1995,6,1995-06-05,TX,0,34.28,-101.38
35866,1995,6,1995-06-05,TX,0,34.23,-101.28
35867,1995,6,1995-06-05,NV,0,39.42,-119.22
35868,1995,6,1995-06-05,TX,2,34.02,-101.18
35869,1995,6,1995-06-05,IA,0,42.12,-93.67
35870,1995,6,1995-06-05,TX,0,33.78,-100.98
35871,1995,6,1995-06-05,TX,0,33.68,-100.9
35872,1995,6,1995-06-05,TX,0,33.32,-99.75
35873,1995,6,1995-06-05,ID,0,44.3,-112.28
35874,1995,6,1995-06-05,TX,0,33.33,-99.9
35875,1995,6,1995-06-05,TX,0,33.25,-100.12
35876,1995,6,1995-06-05,TX,0,33.2,-100.63
35877,1995,6,1995-06-05,OK,0,36.3,-97.97
35878,1995,6,1995-06-05,OK,0,36.28,-97.97
35879,1995,6,1995-06-05,ID,0,43.23,-114.35
35880,1995,6,1995-06-06,TN,0,36.08,-88.77
35881,1995,6,1995-06-06,IA,0,43.27,-93.73
35882,1995,6,1995-06-06,IA,1,43.2,-93.4
35883,1995,6,1995-06-06,CO,0,40.38,-104.4
35884,1995,6,1995-06-06,CO,0,39.73,-105.17
35885,1995,6,1995-06-06,MT,0,48.15,-106.63
35886,1995,6,1995-06-06,CO,0,40.42,-104.25
35887,1995,6,1995-06-06,CO,0,39.85,-105.03
35888,1995,6,1995-06-06,CO,0,40.52,-102.47
35889,1995,6,1995-06-06,IA,0,42.52,-93.25
35890,1995,6,1995-06-07,MO,0,37.33,-91.22
35891,1995,6,1995-06-07,MO,0,36.93,-90.67
35892,1995,6,1995-06-07,MO,0,36.67,-90.62
35893,1995,6,1995-06-07,IN,1,41.07,-86.22
35894,1995,6,1995-06-07,CO,0,40.23,-104.47
35895,1995,6,1995-06-07,OH,1,40.3,-83.9
35896,1995,6,1995-06-07,CO,0,40.1,-104.58
35897,1995,6,1995-06-07,CO,0,40.35,-104.43
35898,1995,6,1995-06-07,IN,1,41.3,-86.12
35899,1995,6,1995-06-07,CO,0,40.38,-104.25
35900,1995,6,1995-06-07,CO,0,40.43,-104.25
35901,1995,6,1995-06-07,CO,0,40.43,-104.25
35902,1995,6,1995-06-07,CO,0,38.2,-103.8
35903,1995,6,1995-06-07,OK,1,36.47,-99.2
35904,1995,6,1995-06-07,CO,0,38.28,-102.95
35905,1995,6,1995-06-07,KS,1,38.65,-96.18
35906,1995,6,1995-06-07,OK,0,36.58,-98.95
35907,1995,6,1995-06-07,CO,0,38.37,-103.05
35908,1995,6,1995-06-07,KS,2,38.58,-96.67
35909,1995,6,1995-06-07,CO,1,39.37,-102.47
35910,1995,6,1995-06-07,CO,0,38.38,-102.77
35911,1995,6,1995-06-07,CO,0,40.48,-103.4
35912,1995,6,1995-06-08,KS,0,38.5,-101.7
35913,1995,6,1995-06-08,MO,0,38.25,-93.38
35914,1995,6,1995-06-08,MO,1,36.55,-93.93
35915,1995,6,1995-06-08,TX,0,35.42,-101.03
35916,1995,6,1995-06-08,TX,4,35.5,-101.02
35917,1995,6,1995-06-08,TX,0,35.53,-100.93
35918,1995,6,1995-06-08,TX,2,35.55,-100.93
35919,1995,6,1995-06-08,TX,1,35.82,-100.78
35920,1995,6,1995-06-08,TX,1,35.6,-100.93
35921,1995,6,1995-06-08,ID,0,43.6,-111.87
35922,1995,6,1995-06-08,OK,1,36.8,-99.48
35923,1995,6,1995-06-08,TX,0,36.07,-100.8
35924,1995,6,1995-06-08,TX,0,34.87,-100.98
35925,1995,6,1995-06-08,MO,0,36.68,-93.12
35926,1995,6,1995-06-08,TX,1,35.7,-100.8
35927,1995,6,1995-06-08,MO,0,37.22,-90.35
35928,1995,6,1995-06-08,TX,2,35.05,-100.83
35929,1995,6,1995-06-08,TX,2,35.18,-100.65
35930,1995,6,1995-06-08,TX,2,35.12,-100.75
35931,1995,6,1995-06-08,TX,0,35.22,-100.77
35932,1995,6,1995-06-08,TX,0,35.2,-100.65
35933,1995,6,1995-06-08,TX,4,35.25,-100.6
35934,1995,6,1995-06-08,TX,0,35.97,-100.47
35935,1995,6,1995-06-08,NC,0,36.42,-78.97
35936,1995,6,1995-06-08,TX,0,36.02,-100.73
35937,1995,6,1995-06-08,TX,0,35.25,-100.6
35938,1995,6,1995-06-08,TX,0,35.25,-100.6
35939,1995,6,1995-06-08,AR,0,35.87,-94.17
35940,1995,6,1995-06-08,TX,4,35.5,-100.22
35941,1995,6,1995-06-08,OK,0,36.32,-99.87
35942,1995,6,1995-06-08,OK,2,35.77,-99.98
35943,1995,6,1995-06-09,OK,1,35.78,-96.78
35944,1995,6,1995-06-09,OK,2,35.78,-96.67
35945,1995,6,1995-06-09,OK,0,35.92,-96.58
35946,1995,6,1995-06-09,OK,0,36.02,-96.48
35947,1995,6,1995-06-09,OK,0,34.88,-99.52
35948,1995,6,1995-06-09,OK,0,34.9,-99.38
35949,1995,6,1995-06-09,OK,0,34.88,-99.38
35950,1995,6,1995-06-09,OK,0,34.85,-99.38
35951,1995,6,1995-06-09,OK,0,34.9,-99.32
35952,1995,6,1995-06-09,VA,0,37.55,-78.87
35953,1995,6,1995-06-09,OK,0,34.92,-99.27
35954,1995,6,1995-06-09,OK,0,34.97,-98.88
35955,1995,6,1995-06-09,TX,0,34.18,-99.53
35956,1995,6,1995-06-09,TX,0,34.15,-99.5
35957,1995,6,1995-06-09,TX,0,34.15,-99.5
35958,1995,6,1995-06-09,TX,0,34.13,-99.5
35959,1995,6,1995-06-09,TX,0,34.13,-99.5
35960,1995,6,1995-06-09,TX,0,34.15,-99.45
35961,1995,6,1995-06-09,OK,2,35.18,-96.68
35962,1995,6,1995-06-09,TX,0,30.45,-103.57
35963,1995,6,1995-06-09,OK,0,34.18,-98.73
35964,1995,6,1995-06-09,TX,0,30.37,-103.28
35965,1995,6,1995-06-09,TX,0,34.17,-98.63
35966,1995,6,1995-06-09,TX,0,34.03,-98.78
35967,1995,6,1995-06-09,TX,0,33.95,-98.85
35968,1995,6,1995-06-09,TX,0,34.07,-98.57
35969,1995,6,1995-06-09,TX,0,34.1,-98.5
35970,1995,6,1995-06-09,TX,0,34.1,-98.68
35971,1995,6,1995-06-09,TX,0,34.1,-98.63
35972,1995,6,1995-06-09,OK,0,36.63,-95.7
35973,1995,6,1995-06-09,OK,0,36.55,-95.72
35974,1995,6,1995-06-10,VA,1,38.08,-78.93
35975,1995,6,1995-06-10,FL,0,28.68,-82.35
35976,1995,6,1995-06-10,TX,0,33.17,-102.27
35977,1995,6,1995-06-10,FL,0,28.72,-82.12
35978,1995,6,1995-06-10,FL,0,27.93,-82.28
35979,1995,6,1995-06-10,FL,0,26.97,-82.1
35980,1995,6,1995-06-11,FL,0,28.5,-82.5
35981,1995,6,1995-06-12,FL,0,29.88,-81.32
35982,1995,6,1995-06-12,NC,0,36.42,-77.72
35983,1995,6,1995-06-12,SC,1,32.38,-80.63
35984,1995,6,1995-06-15,CO,0,40.4,-106.82
35985,1995,6,1995-06-16,CA,0,33.93,-118.02
35986,1995,6,1995-06-16,MT,1,48.97,-110.32
35987,1995,6,1995-06-18,FL,0,24.7,-81.08
35988,1995,6,1995-06-19,FL,0,29.07,-81.05
35989,1995,6,1995-06-20,ND,0,48.27,-100.98
35990,1995,6,1995-06-20,ND,0,48.8,-98.43
35991,1995,6,1995-06-20,MO,0,36.65,-90.27
35992,1995,6,1995-06-21,IN,0,39.73,-85.15
35993,1995,6,1995-06-21,OH,0,40.78,-80.77
35994,1995,6,1995-06-21,MT,0,47.85,-105.47
35995,1995,6,1995-06-22,WY,0,44.12,-106.02
35996,1995,6,1995-06-22,MT,0,47.47,-104.32
35997,1995,6,1995-06-22,CO,1,38.95,-104.58
35998,1995,6,1995-06-22,WY,0,44.25,-105.53
35999,1995,6,1995-06-22,MT,0,47.95,-106.63
36000,1996,6,1996-06-06,IL,0,40.8,-89.57
36001,1996,6,1996-06-06,OK,0,34.9,-95.8
36002,1996,6,1996-06-06,IL,0,40.15,-89.55
36003,1996,6,1996-06-06,OK,0,34.73,-94.77
36004,1996,6,1996-06-07,MI,0,43.25,-84.63
36005,1996,6,1996-06-07,MI,0,43.0,-83.73
36006,1996,6,1996-06-09,TN,1,36.2,-86.27
36007,1996,6,1996-06-09,VA,2,37.17,-79.75
36008,1996,6,1996-06-09,VA,1,37.32,-79.72
36009,1996,6,1996-06-09,IN,1,38.02,-87.43
36010,1996,6,1996-06-09,FL,0,26.0,-80.15
36011,1996,6,1996-06-10,VA,1,36.63,-79.73
36012,1996,6,1996-06-10,VA,1,36.97,-79.2
